,,std_ymd,event_date,auth_id,user_pseudo_id,event_name,is_anonymous,learn_lang,learn_lang_cnt,lang_code,app_version,platform,platform_version,device_category,continent,country,event_timestamp,event_timestamp_w_timezone,,week_cd,screen_class,previous_screen_class,errors: 0,use_time_msec,,purchase_type,product,create_date
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748375096280 ,1695780775096280 ,280,97,PathTab,null,2023-09-27 02:12:55.096,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748375102280 ,1695780775102280 ,280,97,CollectionQuiz,PathTab,2023-09-27 02:12:55.102,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748375103280 ,1695780775103280 ,280,97,PathTab,null,2023-09-27 02:12:55.103,2582,2.582,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748436675290 ,1695780836675290 ,290,97,PathTab,CollectionQuiz,2023-09-27 02:13:56.675,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748436676290 ,1695780836676290 ,290,97,CollectionQuiz,null,2023-09-27 02:13:56.676,61573,61.573,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748436677290 ,1695780836677290 ,290,97,PathTab,null,2023-09-27 02:13:56.677,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748439332290 ,1695780839332290 ,290,97,PathTab,null,2023-09-27 02:13:59.332,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748439341290 ,1695780839341290 ,290,97,CollectionQuiz,PathTab,2023-09-27 02:13:59.341,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748439341290 ,1695780839341290 ,290,97,PathTab,null,2023-09-27 02:13:59.341,2665,2.665,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748461555000 ,1695780861555000 ,0,97,PathTab,CollectionQuiz,2023-09-27 02:14:21.555,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748461556000 ,1695780861556000 ,0,97,CollectionQuiz,null,2023-09-27 02:14:21.556,22214,22.214,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748461558000 ,1695780861558000 ,0,97,PathTab,null,2023-09-27 02:14:21.558,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748464000000 ,1695780864000000 ,0,97,PathTab,null,2023-09-27 02:14:24.000,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748464158000 ,1695780864158000 ,0,97,PathTabPlayer,PathTab,2023-09-27 02:14:24.158,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748464158000 ,1695780864158000 ,0,97,PathTab,null,2023-09-27 02:14:24.158,2602,2.602,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748477696010 ,1695780877696010 ,10,97,PathTab,PathTabPlayer,2023-09-27 02:14:37.696,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748477696010 ,1695780877696010 ,10,97,PathTabPlayer,null,2023-09-27 02:14:37.696,13538,13.538,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748482664010 ,1695780882664010 ,10,97,PathTab,null,2023-09-27 02:14:42.664,4968,4.968,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748482664010 ,1695780882664010 ,10,97,MyTab,PathTab,2023-09-27 02:14:42.664,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748484391010 ,1695780884391010 ,10,97,PathTab,MyTab,2023-09-27 02:14:44.391,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748484391010 ,1695780884391010 ,10,97,MyTab,null,2023-09-27 02:14:44.391,1726,1.726,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748484392010 ,1695780884392010 ,10,97,PathTab,null,2023-09-27 02:14:44.392,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748485180020 ,1695780885180020 ,20,97,PathTab,null,2023-09-27 02:14:45.180,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748485184020 ,1695780885184020 ,20,97,CollectionQuiz,PathTab,2023-09-27 02:14:45.184,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748595560020 ,1695780995560020 ,20,97,CollectionQuiz,null,2023-09-27 02:16:35.560,111169,111.169,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748595560020 ,1695780995560020 ,20,97,PathTab,CollectionQuiz,2023-09-27 02:16:35.560,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748595561020 ,1695780995561020 ,20,97,PathTab,null,2023-09-27 02:16:35.561,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748616530020 ,1695781016530020 ,20,97,PathTab,null,2023-09-27 02:16:56.530,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748616534020 ,1695781016534020 ,20,97,CollectionQuiz,PathTab,2023-09-27 02:16:56.534,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748616534020 ,1695781016534020 ,20,97,PathTab,null,2023-09-27 02:16:56.534,20974,20.974,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748675022030 ,1695781075022030 ,30,97,PathTab,CollectionQuiz,2023-09-27 02:17:55.022,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748675022030 ,1695781075022030 ,30,97,CollectionQuiz,null,2023-09-27 02:17:55.022,58487,58.487,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748675024030 ,1695781075024030 ,30,97,PathTab,null,2023-09-27 02:17:55.024,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748684856030 ,1695781084856030 ,30,97,PathTab,null,2023-09-27 02:18:04.856,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748684861030 ,1695781084861030 ,30,97,PathTab,null,2023-09-27 02:18:04.861,9839,9.839,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748684861030 ,1695781084861030 ,30,97,CollectionQuiz,PathTab,2023-09-27 02:18:04.861,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748736562040 ,1695781136562040 ,40,97,PathTab,CollectionQuiz,2023-09-27 02:18:56.562,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748736563040 ,1695781136563040 ,40,97,CollectionQuiz,null,2023-09-27 02:18:56.563,51701,51.701,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748736564040 ,1695781136564040 ,40,97,PathTab,null,2023-09-27 02:18:56.564,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748740933040 ,1695781140933040 ,40,97,MyTab,PathTab,2023-09-27 02:19:00.933,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748740933040 ,1695781140933040 ,40,97,PathTab,null,2023-09-27 02:19:00.933,4370,4.37,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748750439040 ,1695781150439040 ,40,97,PathTab,MyTab,2023-09-27 02:19:10.439,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748750439040 ,1695781150439040 ,40,97,MyTab,null,2023-09-27 02:19:10.439,9505,9.505,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748750440040 ,1695781150440040 ,40,97,PathTab,null,2023-09-27 02:19:10.440,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748752435040 ,1695781152435040 ,40,97,PathTab,null,2023-09-27 02:19:12.435,null,null,CAKE_COUPON,PLUS,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748752660050 ,1695781152660050 ,50,97,PathTab,null,2023-09-27 02:19:12.660,2221,2.221,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748752660050 ,1695781152660050 ,50,97,PathTabPlayer,PathTab,2023-09-27 02:19:12.660,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748762318050 ,1695781162318050 ,50,97,PathTabPlayer,null,2023-09-27 02:19:22.318,9657,9.657,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748762318050 ,1695781162318050 ,50,97,PathTab,PathTabPlayer,2023-09-27 02:19:22.318,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748764180050 ,1695781164180050 ,50,97,PathTab,null,2023-09-27 02:19:24.180,1862,1.862,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748764180060 ,1695781164180060 ,60,97,MyTab,PathTab,2023-09-27 02:19:24.180,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748768235060 ,1695781168235060 ,60,97,ReviewTab,MyTab,2023-09-27 02:19:28.235,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748768235060 ,1695781168235060 ,60,97,MyTab,null,2023-09-27 02:19:28.235,4054,4.054,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748769079060 ,1695781169079060 ,60,97,MyTab,ReviewTab,2023-09-27 02:19:29.079,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748769911060 ,1695781169911060 ,60,97,MyTab,null,2023-09-27 02:19:29.911,1675,1.675,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748769912060 ,1695781169912060 ,60,97,RCTModalHostViewController,MyTab,2023-09-27 02:19:29.912,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748775076060 ,1695781175076060 ,60,97,RCTModalHostViewController,null,2023-09-27 02:19:35.076,5165,5.165,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748775077070 ,1695781175077070 ,70,97,UIViewController,RCTModalHostViewController,2023-09-27 02:19:35.077,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748781283070 ,1695781181283070 ,70,97,BadgeList,UIViewController,2023-09-27 02:19:41.283,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748781283070 ,1695781181283070 ,70,97,UIViewController,null,2023-09-27 02:19:41.283,6206,6.206,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748812396070 ,1695781212396070 ,70,97,BadgeList,null,2023-09-27 02:20:12.396,31112,31.112,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748816700000 ,1695781216700000 ,0,97,MyTab,BadgeList,2023-09-27 02:20:16.700,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748816700000 ,1695781216700000 ,0,97,BadgeList,null,2023-09-27 02:20:16.700,1683,1.683,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748827952000 ,1695781227952000 ,0,97,StreakResult,MyTab,2023-09-27 02:20:27.952,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748827953000 ,1695781227953000 ,0,97,MyTab,null,2023-09-27 02:20:27.953,11252,11.252,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748858120000 ,1695781258120000 ,0,97,StreakResult,null,2023-09-27 02:20:58.120,30167,30.167,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748858121000 ,1695781258121000 ,0,97,RCTModalHostViewController,StreakResult,2023-09-27 02:20:58.121,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748862168000 ,1695781262168000 ,0,97,RCTModalHostViewController,null,2023-09-27 02:21:02.168,4048,4.048,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748862169010 ,1695781262169010 ,10,97,UIViewController,RCTModalHostViewController,2023-09-27 02:21:02.169,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748863003010 ,1695781263003010 ,10,97,RCTModalHostViewController,UIViewController,2023-09-27 02:21:03.003,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748866101010 ,1695781266101010 ,10,97,RCTModalHostViewController,null,2023-09-27 02:21:06.101,3932,3.932,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748866101010 ,1695781266101010 ,10,97,UIViewController,RCTModalHostViewController,2023-09-27 02:21:06.101,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748875175010 ,1695781275175010 ,10,97,UIViewController,null,2023-09-27 02:21:15.175,9074,9.074,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748875175010 ,1695781275175010 ,10,97,MyTab,UIViewController,2023-09-27 02:21:15.175,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748886290010 ,1695781286290010 ,10,97,MyTabSetting,MyTab,2023-09-27 02:21:26.290,null,null,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748886290010 ,1695781286290010 ,10,97,MyTab,null,2023-09-27 02:21:26.290,11114,11.114,null,null,2023-10-08
#REF!,#REF!,2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748904524010 ,1695781304524010 ,10,97,MyTabSetting,null,2023-09-27 02:21:44.524,18234,18.234,null,null,2023-10-08
