auth_id,fomatted_event_timestamp_w_timezone,event_name,previous_screen_class,screen_class,use_time_msec
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:24:01.833040128,user_engagement,null,RCTModalHostViewController,9608
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:24:01.835040000,screen_view,RCTModalHostViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:24:14.138040064,screen_view,UIViewController,MyTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:24:14.138040064,user_engagement,null,UIViewController,12304
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:24:23.264050176,user_engagement,null,MyTab,9126
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:24:23.264050176,screen_view,MyTab,HomeTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:24:28.502050048,screen_view,HomeTab,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:24:28.502050048,user_engagement,null,HomeTab,5238
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:24:28.504050176,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:25:32.471049984,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:25:32.711049984,user_engagement,null,PathTab,64208
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:25:32.711049984,screen_view,PathTab,PathTabPlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:28:07.540000000,user_engagement,null,PathTabPlayer,154829
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:28:07.540000000,screen_view,PathTabPlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:28:09.839000064,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:28:10.030000128,screen_view,PathTab,PathTabPlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:28:10.031000064,user_engagement,null,PathTab,2490
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:28:56.586010112,screen_view,PathTabPlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:28:56.587010048,user_engagement,null,PathTabPlayer,46556
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:28:58.368009984,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:28:58.374010112,user_engagement,null,PathTab,1787
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:28:58.688019968,screen_view,CollectionQuiz,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:29:11.997019904,user_engagement,null,RCTModalHostViewController,13622
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:29:11.998020096,screen_view,RCTModalHostViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:33:15.785019904,screen_view,UIViewController,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:33:15.786020096,user_engagement,null,UIViewController,243788
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:33:15.789019904,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:33:20.607030016,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:33:20.786030080,screen_view,PathTab,PathTabPlayer,null
