auth_id,fomatted_event_timestamp_w_timezone,event_name,previous_screen_class,screen_class,use_time_msec
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:55:42.816999936,user_engagement,null,PlusOnlyTab,485
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:04:59.278000128,screen_view,PlusOnlyTab,Splash,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:04:59.815000064,screen_view,Splash,HomeTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:00.086000128,screen_view,HomeTab,RCTModalHostViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:04.267000064,user_engagement,null,RCTModalHostViewController,5064
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:04.267000064,screen_view,RCTModalHostViewController,UIViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:11.151010048,user_engagement,null,UIViewController,6884
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:12.719000064,user_engagement,null,UIViewController,1510
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:15.014000128,screen_view,null,UIViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:15.017999872,screen_view,UIViewController,UIViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:15.579000064,screen_view,UIViewController,Splash,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:15.580000000,membership_user,null,Splash,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:15.580000000,splash_visit,null,Splash,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:15.900000000,screen_view,HomeTab,RCTModalHostViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:18.366000128,user_engagement,null,RCTModalHostViewController,2910
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:18.368009984,screen_view,RCTModalHostViewController,UIViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:18.958010112,screen_view,UIViewController,PlusOnlyTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:48.913009920,user_engagement,null,PlusOnlyTab,30546
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:48.913009920,screen_view,PlusOnlyTab,CurriculumDetail,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:53.639020032,user_engagement,null,CurriculumDetail,4726
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:05:53.639020032,screen_view,CurriculumDetail,Player,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:07:09.860000000,screen_view,Player,CurriculumDetail,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:07:09.860999936,user_engagement,null,Player,76221
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:07:11.569999872,user_engagement,null,CurriculumDetail,1709
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:07:11.569999872,screen_view,CurriculumDetail,Player,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:07:38.508999936,user_engagement,null,Player,26938
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:07:38.508999936,screen_view,Player,CurriculumDetail,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:07:39.663000064,user_engagement,null,CurriculumDetail,1153
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:07:39.663000064,screen_view,CurriculumDetail,CollectionQuiz,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:08:33.395000064,user_engagement,null,CollectionQuiz,53732
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:08:33.395000064,screen_view,CollectionQuiz,CurriculumDetail,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-21 00:08:36.364999936,user_engagement,null,CurriculumDetail,2969
