auth_id,event_name,previous_screen_class,screen_class,event_timestamp_w_timezone,use_time_msec
W1_cjyfLSEqpecix7LdImQ,screen_view,PathTab,PathTabPlayer,1695165694920000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,PathTab,1695165694920000,5735.0
W1_cjyfLSEqpecix7LdImQ,screen_view,PathTabPlayer,PathTab,1695165770071000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,PathTabPlayer,1695165770071000,75151.0
W1_cjyfLSEqpecix7LdImQ,path_tab_step_click,.,PathTab,1695165773200000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,PathTab,1695165773263000,3191.0
W1_cjyfLSEqpecix7LdImQ,screen_view,PathTab,PathTabPlayer,1695165773263000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,PathTabPlayer,1695165902467010,129203.0
W1_cjyfLSEqpecix7LdImQ,screen_view,PathTabPlayer,PathTab,1695165902467010,.
W1_cjyfLSEqpecix7LdImQ,path_tab_step_click,.,PathTab,1695165906483010,.
W1_cjyfLSEqpecix7LdImQ,screen_view,PathTab,CollectionQuiz,1695165906493020,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,PathTab,1695165906494020,4026.0
W1_cjyfLSEqpecix7LdImQ,screen_view,CollectionQuiz,PathTab,1695165962365020,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,CollectionQuiz,1695165962365020,55871.0
W1_cjyfLSEqpecix7LdImQ,path_tab_visit,.,PathTab,1695165962369020,.
W1_cjyfLSEqpecix7LdImQ,path_tab_step_click,.,PathTab,1695165965714020,.
W1_cjyfLSEqpecix7LdImQ,screen_view,PathTab,CollectionQuiz,1695165965718020,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,PathTab,1695165965718020,3353.0
W1_cjyfLSEqpecix7LdImQ,screen_view,CollectionQuiz,PathTab,1695166022543030,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,CollectionQuiz,1695166022543030,56824.0
W1_cjyfLSEqpecix7LdImQ,path_tab_visit,.,PathTab,1695166022546030,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,PathTab,1695166023978030,1434.0
W1_cjyfLSEqpecix7LdImQ,screen_view,PathTab,MyTab,1695166023978030,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,MyTab,1695166031009030,7031.0
W1_cjyfLSEqpecix7LdImQ,screen_view,MyTab,RCTModalHostViewController,1695166031010030,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,RCTModalHostViewController,1695166032474040,1464.0
W1_cjyfLSEqpecix7LdImQ,screen_view,RCTModalHostViewController,UIViewController,1695166032475040,.
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,MyTabSetting,1695166033610040,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,UIViewController,1695166033611040,1137.0
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,MyTabSetting,1695166036785040,3173.0
W1_cjyfLSEqpecix7LdImQ,screen_view,.,UIViewController,1695166039186000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,UIViewController,1695166039202000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,Splash,1695166039508000,.
W1_cjyfLSEqpecix7LdImQ,splash_visit,.,Splash,1695166039508000,.
W1_cjyfLSEqpecix7LdImQ,membership_user,.,Splash,1695166039508000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,Splash,HomeTab,1695166039546000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,HomeTab,1695166041472000,2131.0
W1_cjyfLSEqpecix7LdImQ,screen_view,HomeTab,ReviewTab,1695166041472010,.
W1_cjyfLSEqpecix7LdImQ,screen_view,ReviewTab,MyTab,1695166044085010,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,ReviewTab,1695166044086010,2613.0
W1_cjyfLSEqpecix7LdImQ,screen_view,MyTab,StreakResult,1695166049544010,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,MyTab,1695166049545010,5458.0
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,StreakResult,1695166056681000,7136.0
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,StreakResult,1695166057351000,8.0
W1_cjyfLSEqpecix7LdImQ,screen_view,StreakResult,Player,1695166066154000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,StreakResult,1695166066154000,8802.0
W1_cjyfLSEqpecix7LdImQ,screen_view,Player,StreakResult,1695166113682010,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,Player,1695166113682010,47257.0
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,StreakResult,1695166117638010,3956.0
W1_cjyfLSEqpecix7LdImQ,screen_view,StreakResult,MyTab,1695166117638020,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,MyTab,1695166119983020,2344.0
W1_cjyfLSEqpecix7LdImQ,screen_view,MyTab,ReviewTab,1695166119983020,.
W1_cjyfLSEqpecix7LdImQ,screen_view,ReviewTab,HomeTab,1695166131368020,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,ReviewTab,1695166131368020,11385.0
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,HomeTab,1695166132466000,1097.0
W1_cjyfLSEqpecix7LdImQ,screen_view,.,UIViewController,1695233269574000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,UIViewController,1695233269693000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,UIViewController,1695233270038000,385.0
W1_cjyfLSEqpecix7LdImQ,membership_user,.,Splash,1695233270523000,.
W1_cjyfLSEqpecix7LdImQ,splash_visit,.,Splash,1695233270523000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,Splash,1695233270523000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,.,UIViewController,1695640983414000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,UIViewController,1695640983437000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,UIViewController,1695640984766000,1270.0
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,Splash,1695640984766000,.
W1_cjyfLSEqpecix7LdImQ,membership_user,.,Splash,1695640984767000,.
W1_cjyfLSEqpecix7LdImQ,splash_visit,.,Splash,1695640984767000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,Splash,HomeTab,1695640984810000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,HomeTab,RCTModalHostViewController,1695640985722000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,RCTModalHostViewController,1695640987652010,2886.0
W1_cjyfLSEqpecix7LdImQ,screen_view,RCTModalHostViewController,UIViewController,1695640987653010,.
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,MyTab,1695640988158010,.
W1_cjyfLSEqpecix7LdImQ,screen_view,MyTab,RCTModalHostViewController,1695640988342010,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,RCTModalHostViewController,1695640992802010,5149.0
W1_cjyfLSEqpecix7LdImQ,screen_view,RCTModalHostViewController,UIViewController,1695640992803010,.
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,RCTModalHostViewController,1695640995671010,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,UIViewController,1695640995671010,2868.0
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,RCTModalHostViewController,1695640997168010,1497.0
W1_cjyfLSEqpecix7LdImQ,screen_view,RCTModalHostViewController,UIViewController,1695640997169020,.
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,MyTabSetting,1695640997904020,.
W1_cjyfLSEqpecix7LdImQ,screen_view,MyTabSetting,MyAccountChange,1695641004200000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,MyTabSetting,1695641004201000,7031.0
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,MyAccountChange,1695641007071000,2870.0
W1_cjyfLSEqpecix7LdImQ,screen_view,MyAccountChange,MyTabSetting,1695641030308000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,MyAccountChange,1695641030308000,1988.0
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,MyTabSetting,1695641036238000,5929.0
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,MyTabSetting,1695641064885000,2407.0
W1_cjyfLSEqpecix7LdImQ,screen_view,MyTabSetting,RCTModalHostViewController,1695641064886000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,RCTModalHostViewController,1695641067564000,2679.0
W1_cjyfLSEqpecix7LdImQ,screen_view,RCTModalHostViewController,UIViewController,1695641067565000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,UIViewController,1695641068344000,779.0
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,QBImagePickerController,1695641071207000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,QBImagePickerController,QBAlbumsViewController,1695641071209000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,QBAlbumsViewController,1695641072438000,1652.0
W1_cjyfLSEqpecix7LdImQ,screen_view,QBAlbumsViewController,QBAssetsViewController,1695641072439000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,QBAssetsViewController,1695641076295000,3857.0
W1_cjyfLSEqpecix7LdImQ,screen_view,QBAssetsViewController,TOCropViewController,1695641076296000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,TOCropViewController,1695641088546000,12250.0
W1_cjyfLSEqpecix7LdImQ,screen_view,TOCropViewController,UIViewController,1695641088547000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,UIViewController,1695641096149000,7602.0
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,MyTab,1695641096149010,.
W1_cjyfLSEqpecix7LdImQ,screen_view,MyTab,ReviewTab,1695641101108010,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,MyTab,1695641101108010,4959.0
W1_cjyfLSEqpecix7LdImQ,screen_view,ReviewTab,RCTModalHostViewController,1695641102788010,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,ReviewTab,1695641102788010,1679.0
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,RCTModalHostViewController,1695641104569010,1781.0
W1_cjyfLSEqpecix7LdImQ,screen_view,RCTModalHostViewController,UIViewController,1695641104571010,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,UIViewController,1695641106777020,2208.0
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,HomeTab,1695641106777020,.
W1_cjyfLSEqpecix7LdImQ,screen_view,HomeTab,PlusOnlyTab,1695641107800020,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,HomeTab,1695641107800020,1022.0
W1_cjyfLSEqpecix7LdImQ,screen_view,PlusOnlyTab,PathTab,1695641108186020,.
W1_cjyfLSEqpecix7LdImQ,path_tab_visit,.,PathTab,1695641108528020,.
W1_cjyfLSEqpecix7LdImQ,screen_view,PathTab,SnackPlayer,1695641111644020,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,PathTab,1695641111644020,3843.0
W1_cjyfLSEqpecix7LdImQ,path_tab_step_click,.,SnackPlayer,1695641111650030,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,SnackPlayer,1695641113347030,1702.0
W1_cjyfLSEqpecix7LdImQ,screen_view,.,UIViewController,1695819111869000,.
W1_cjyfLSEqpecix7LdImQ,screen_view,UIViewController,UIViewController,1695819111892000,.
W1_cjyfLSEqpecix7LdImQ,user_engagement,.,UIViewController,1695819112012000,87.0
Wma7L57WQgGc-9ivrhoG4A,first_open,.,UIViewController,1695046665403000,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,UIViewController,1695046665403000,1.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,.,UIViewController,1695046665542000,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,UIViewController,UIViewController,1695046665584000,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,UIViewController,1695046667765000,2018.0
Wma7L57WQgGc-9ivrhoG4A,splash_visit,.,Splash,1695046668482000,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,UIViewController,Splash,1695046668482000,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,Splash,OnboardingFirst,1695046668490000,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,OnboardingFirst,OnboardingLanguageSetting,1695046670290000,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,OnboardingLanguageSetting,OnboardingKoreanOptions,1695046677567000,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,OnboardingLanguageSetting,1695046677567000,7431.0
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,OnboardingKoreanOptions,1695046688640000,11073.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,OnboardingKoreanOptions,HomeTab,1695046688640000,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,HomeTab,MyTab,1695046690787010,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,HomeTab,1695046690788010,2146.0
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,MyTab,1695046692624010,1836.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,MyTab,RCTModalHostViewController,1695046692625020,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,RCTModalHostViewController,1695046694506020,1881.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,RCTModalHostViewController,SFAuthenticationViewController,1695046695753000,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,SFAuthenticationViewController,1695046732444000,36882.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,SFAuthenticationViewController,RCTModalHostViewController,1695046732446000,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,RCTModalHostViewController,UIViewController,1695046733277000,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,UIViewController,1695046733606000,1162.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,UIViewController,RCTModalHostViewController,1695046733607000,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,RCTModalHostViewController,1695046748271000,14664.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,RCTModalHostViewController,UIViewController,1695046748272000,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,UIViewController,HomeTab,1695046751417000,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,UIViewController,1695046751417000,3146.0
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,HomeTab,1695046815184000,63766.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,HomeTab,PathTab,1695046815184000,.
Wma7L57WQgGc-9ivrhoG4A,path_tab_visit,.,PathTab,1695046815383000,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,PathTab,PlusOnlyTab,1695046817463010,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,PathTab,1695046817463010,2279.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,PlusOnlyTab,MyTab,1695046820990010,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,PlusOnlyTab,1695046820990010,3526.0
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,MyTab,1695046826460010,5470.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,MyTab,Splash,1695055280934000,.
Wma7L57WQgGc-9ivrhoG4A,splash_visit,.,Splash,1695055280934000,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,MyTab,1695055280934000,4968.0
Wma7L57WQgGc-9ivrhoG4A,membership_user,.,Splash,1695055280934000,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,Splash,HomeTab,1695055280959000,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,HomeTab,1695055286215000,5281.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,HomeTab,PushHistory,1695055286215010,.
Wma7L57WQgGc-9ivrhoG4A,screen_view,PushHistory,HomeTab,1695055288594010,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,PushHistory,1695055288595010,2379.0
Wma7L57WQgGc-9ivrhoG4A,screen_view,HomeTab,MyTab,1695055289611010,.
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,HomeTab,1695055289612010,1016.0
Wma7L57WQgGc-9ivrhoG4A,user_engagement,.,MyTab,1695055291719000,2106.0
X89zKFz4QC-M5jwo1iLI4g,first_open,.,.,1695045905524000,1.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,.,MainActivity,1695045905767000,1343.0
X89zKFz4QC-M5jwo1iLI4g,user_engagement,.,MainActivity,1695045907160000,1406.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MainActivity,Splash,1695045938647000,40.0
X89zKFz4QC-M5jwo1iLI4g,splash_visit,.,Splash,1695045938647000,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,Splash,OnboardingFirst,1695045938686000,1185.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,OnboardingFirst,OnboardingLanguageSetting,1695045939872000,7423.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,OnboardingLanguageSetting,OnboardingKoreanOptions,1695045948675010,11593.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,OnboardingKoreanOptions,HomeTab,1695045960268010,13122.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,HomeTab,PlusOnlyTab,1695045973390010,2065.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,PlusOnlyTab,MyTab,1695045975454020,5060.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,SignInHubActivity,1695045980558020,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,SignInHubActivity,MainActivity,1695045993218020,22410.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MainActivity,ReviewTab,1695046015621000,1792.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,ReviewTab,PlusOnlyTab,1695046017413000,627.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,PlusOnlyTab,PathTab,1695046018041000,511.0
X89zKFz4QC-M5jwo1iLI4g,path_tab_visit,.,PathTab,1695046018221000,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,PathTab,MyTab,1695046018552010,616.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,PathTab,1695046019168010,.
X89zKFz4QC-M5jwo1iLI4g,path_tab_visit,.,PathTab,1695046019168010,.
X89zKFz4QC-M5jwo1iLI4g,user_engagement,.,PathTab,1695046020296010,1128.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,.,MainActivity,1695219316778000,1223.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MainActivity,Splash,1695219317998000,56.0
X89zKFz4QC-M5jwo1iLI4g,splash_visit,.,Splash,1695219317999000,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,Splash,HomeTab,1695219318054000,3824.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,HomeTab,MyTab,1695219321879000,1497.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,PlusOnlyTab,1695219323375000,1881.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,PlusOnlyTab,PathTab,1695219325257010,1644.0
X89zKFz4QC-M5jwo1iLI4g,path_tab_visit,.,PathTab,1695219325544010,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,PathTab,MyTab,1695219326899010,2124.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,MyTabSetting,1695219329024000,6507.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTabSetting,MyTab,1695219335531000,1048.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,StreakResult,1695219336579000,7027.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,StreakResult,MyTab,1695219343605000,2589.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,ReviewTab,1695219346195000,1951.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,ReviewTab,PlusOnlyTab,1695219348146010,891.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,PlusOnlyTab,ReviewTab,1695219349038010,10595.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,ReviewTab,PathTab,1695219359633010,839.0
X89zKFz4QC-M5jwo1iLI4g,path_tab_visit,.,PathTab,1695219359635010,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,PathTab,HomeTab,1695219360472020,3316.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,HomeTab,PathTab,1695219363788020,11162.0
X89zKFz4QC-M5jwo1iLI4g,path_tab_visit,.,PathTab,1695219363788020,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,PathTab,HomeTab,1695219374949020,1434.0
X89zKFz4QC-M5jwo1iLI4g,path_tab_visit,.,PathTab,1695219376384020,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,HomeTab,PathTab,1695219376384020,1109.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,PathTab,PlusOnlyTab,1695219377493020,631.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,PlusOnlyTab,ReviewTab,1695219378123030,571.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,ReviewTab,PlusOnlyTab,1695219378694030,1860.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,PlusOnlyTab,ReviewTab,1695219380554030,2594.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,ReviewTab,MyTab,1695219383148030,1900.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,BadgeList,1695219385048030,1042.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,BadgeList,MyTab,1695219386090040,614.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,MyTabSetting,1695219386705040,10317.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTabSetting,MyTab,1695219397022040,982.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,HomeTab,1695219398003040,.
X89zKFz4QC-M5jwo1iLI4g,user_engagement,.,HomeTab,1695219475096040,77092.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,.,MainActivity,1695220266233000,669.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MainActivity,Splash,1695220266900000,75.0
X89zKFz4QC-M5jwo1iLI4g,splash_visit,.,Splash,1695220266900000,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,Splash,HomeTab,1695220266974000,41.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,HomeTab,Coupon,1695220267016000,.
X89zKFz4QC-M5jwo1iLI4g,user_engagement,.,Coupon,1695220285239000,18223.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,.,MainActivity,1695220285551000,415.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MainActivity,Splash,1695220285966000,109.0
X89zKFz4QC-M5jwo1iLI4g,splash_visit,.,Splash,1695220285966000,.
X89zKFz4QC-M5jwo1iLI4g,membership_user,.,Splash,1695220285966000,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,Splash,HomeTab,1695220286074000,2307.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,HomeTab,ReviewTab,1695220288381000,922.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,ReviewTab,MyTab,1695220289304010,563.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,PathTab,1695220289867010,715.0
X89zKFz4QC-M5jwo1iLI4g,path_tab_visit,.,PathTab,1695220290025010,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,PathTab,MyTab,1695220290582010,1254.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,MyTab,PlusOnlyTab,1695220291835010,1278.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,PlusOnlyTab,PathTab,1695220293113010,3981.0
X89zKFz4QC-M5jwo1iLI4g,path_tab_visit,.,PathTab,1695220293114010,.
X89zKFz4QC-M5jwo1iLI4g,screen_view,PathTab,SnackPlayer,1695220297095020,.
X89zKFz4QC-M5jwo1iLI4g,path_tab_step_click,.,SnackPlayer,1695220297095020,.
X89zKFz4QC-M5jwo1iLI4g,user_engagement,.,SnackPlayer,1695220298227020,1132.0
X89zKFz4QC-M5jwo1iLI4g,screen_view,.,MainActivity,1695457756962000,.
X89zKFz4QC-M5jwo1iLI4g,membership_user,.,.,1695457759056000,.
X89zKFz4QC-M5jwo1iLI4g,splash_visit,.,.,1695457759056000,.
djaAx8sEQReRzImtd2sA3w,first_open,.,UIViewController,1695586354162000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,UIViewController,1695586354162000,1.0
djaAx8sEQReRzImtd2sA3w,screen_view,.,UIViewController,1695586354249000,.
djaAx8sEQReRzImtd2sA3w,screen_view,UIViewController,UIViewController,1695586354270000,.
djaAx8sEQReRzImtd2sA3w,screen_view,UIViewController,Splash,1695586356411000,.
djaAx8sEQReRzImtd2sA3w,splash_visit,.,Splash,1695586356412000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,UIViewController,1695586356412000,1410.0
djaAx8sEQReRzImtd2sA3w,screen_view,Splash,OnboardingFirst,1695586356419000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,OnboardingFirst,1695586356665000,253.0
djaAx8sEQReRzImtd2sA3w,screen_view,OnboardingFirst,OnboardingLanguageSetting,1695586363098000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,OnboardingLanguageSetting,1695586375262000,12735.0
djaAx8sEQReRzImtd2sA3w,screen_view,OnboardingLanguageSetting,OnboardingKoreanOptions,1695586375262000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,OnboardingKoreanOptions,1695586384451000,9189.0
djaAx8sEQReRzImtd2sA3w,screen_view,OnboardingKoreanOptions,PathTabPlayer,1695586384451010,.
djaAx8sEQReRzImtd2sA3w,path_tab_visit,.,PathTabPlayer,1695586385951010,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,PathTabPlayer,1695586461087000,76636.0
djaAx8sEQReRzImtd2sA3w,screen_view,PathTabPlayer,PathTab,1695586461087000,.
djaAx8sEQReRzImtd2sA3w,screen_view,PathTab,RCTModalHostViewController,1695586461131000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,RCTModalHostViewController,1695586463145000,2057.0
djaAx8sEQReRzImtd2sA3w,screen_view,RCTModalHostViewController,UIViewController,1695586463146000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,UIViewController,1695586466847000,3702.0
djaAx8sEQReRzImtd2sA3w,screen_view,UIViewController,MyTab,1695586466847000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,MyTab,1695586484744010,17897.0
djaAx8sEQReRzImtd2sA3w,screen_view,MyTab,RCTModalHostViewController,1695586956576000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,MyTab,1695586956576000,1171.0
djaAx8sEQReRzImtd2sA3w,user_engagement,.,RCTModalHostViewController,1695586966614000,10037.0
djaAx8sEQReRzImtd2sA3w,screen_view,RCTModalHostViewController,SFAuthenticationViewController,1695586968318000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,SFAuthenticationViewController,1695586973318000,5157.0
djaAx8sEQReRzImtd2sA3w,screen_view,SFAuthenticationViewController,RCTModalHostViewController,1695586973320000,.
djaAx8sEQReRzImtd2sA3w,screen_view,RCTModalHostViewController,UIViewController,1695586973872000,.
djaAx8sEQReRzImtd2sA3w,screen_view,UIViewController,RCTModalHostViewController,1695586974173000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,RCTModalHostViewController,1695587002699000,29380.0
djaAx8sEQReRzImtd2sA3w,screen_view,RCTModalHostViewController,UIViewController,1695587002701000,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,UIViewController,1695587018246000,15546.0
djaAx8sEQReRzImtd2sA3w,screen_view,UIViewController,MyTabSetting,1695587018246000,.
djaAx8sEQReRzImtd2sA3w,screen_view,MyTabSetting,Coupon,1695587081771010,.
djaAx8sEQReRzImtd2sA3w,user_engagement,.,MyTabSetting,1695587081772000,63525.0
